"DAT_OCR";"NUM_PLACA";"NUM_VELOCIDADE";"COD_LATITUDE";"COD_LONGITUDE";"LOCEQUIP"
23/07/23;"RFK3631";48;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 1"
23/07/23;"LIM7112";42;"-22.9352778000";"-43.3302777778";"ESTRADA DOS TRES RIOS PROXIMO AO Nº 1453 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"LAW0407";40;"-22.9092228000";"-43.3786266667";"ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO BOIUNA - FX 1"
23/07/23;"IOZ8006";27;"-22.8948950000";"-43.3499070000";"RUA CANDIDO BENICIO PROXIMO AO Nº 1446 - SENTIDO BARRA - FX 2"
23/07/23;"KRU4928";54;"-23.0008340000";"-43.3347110000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2603 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"RIS1405";15;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"LMW8063";2;"-22.8522520000";"-43.3162400000";"AVENIDA PASTOR MARTIN LUTHER KING JUNIOR PROXIMO A RUA ENGENHEIRO MARIO DE CARVALHO - SENTIDO BENFICA - FX 2"
23/07/23;"LUL9057";58;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"RIZ0413";55;"-22.9034000000";"-43.2459040000";"AVENIDA MARECHAL RONDON PROXIMO AO Nº 704 - SENTIDO UNICO - FX 2"
23/07/23;"QNM8304";37;"-22.9013888900";"-43.1805555600";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 534 - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA LATERAL"
23/07/23;"KXU6134";42;"-22.9000000000";"-43.6797222222";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 1800 - SENTIDO AVENIDA BRASIL - FX 2"
23/07/23;"KNU5318";22;"-22.9366667000";"-43.3797222222";"RUA ANDRE ROCHA PROXIMO AO Nº 2630 - SENTIDO TANQUE - FX 1"
23/07/23;"RJS7320";43;"-22.8030269000";"-43.3445200000";"VIA EXPRESSA PRESIDENTE JOAO GOULART PROXIMO AO ACESSO A RODOVIA PRESIDENTE DUTRA - SENTIDO PAVUNA - FX 1"
23/07/23;"KZG5869";57;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"QQA3662";60;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"JST7781";30;"-22.8508890000";"-43.3090180000";"PRACA AQUIDAUANA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VISTA ALEGRE - FX 1"
23/07/23;"LMR6690";22;"-22.9734490000";"-43.3983910000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 3500 - SENTIDO LINHA AMARELA - FX 2 PISTA LATERAL"
23/07/23;"KPO9676";53;"-23.0029930000";"-43.3241380000";"AVENIDA DAS AMERICAS PROXIMO AO N° 900 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL"
23/07/23;"ABL3D89";27;"-22.8453540000";"-43.2388240000";"AVENIDA BRIGADEIRO TROMPOWSKI PROXIMO A AVENIDA HORACIO DE MACEDO - SENTIDO GALEAO - FX 2"
23/07/23;"FUX0869";18;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"BBB5162";70;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"KXW6759";54;"-22.9040000000";"-43.2734020000";"RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO UNICO - FX 2"
23/07/23;"KUR6175";46;"-22.8809830000";"-43.2574930000";"AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO MADUREIRA - FX 2"
23/07/23;"GBW6365";47;"-22.8811890000";"-43.2573030000";"AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO CENTRO - FX 1"
23/07/23;"QPQ0032";37;"-22.9050000000";"-43.2772222200";"RUA HERMENGARDA PROXIMO AO Nº 460 - SENTIDO ENGENHO NOVO - FX 2"
23/07/23;"KZA8180";37;"-23.0000000000";"-43.3747222222";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6101 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"OOA3A41";29;"-22.9054317000";"-43.5779227778";"RUA CAMPO GRANDE PROXIMO AO Nº 2920 - SENTIDO SANTISSIMO - FX 1"
23/07/23;"PWF6492";51;"-22.9046960000";"-43.2697610000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 141 - SENTIDO UNICO - FX 2"
23/07/23;"KWX5642";38;"-22.9073150000";"-43.2699960000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 445 - SENTIDO UNICO - FX 2"
23/07/23;"LUH6316";25;"-22.9732210000";"-43.3657070000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO RIOCENTRO - FX 3 PISTA CENTRAL"
23/07/23;"LUS3867";33;"-22.8416460000";"-43.2745750000";"RUA IBIAPINA PROXIMO RUA MONSENHOR ALVES ROCHA - SENTIDO PENHA - FX 2"
23/07/23;"RJQ9D11";54;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT"
23/07/23;"LSC1971";50;"-22.8957000000";"-43.3982680000";"RUA EUZEBIO DE ALMEIDA PROXIMO AO Nº 2500 - SENTIDO TAQUARA - FX 1"
23/07/23;"LMB8139";18;"-22.8627340000";"-43.5437300000";"ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"LOG7780";33;"-23.0180556000";"-43.4658333333";"AVENIDA GENARO DE CARVALHO PROXIMO AO Nº 2332 - SENTIDO GRUMARI - FX 1"
23/07/23;"PVI1669";45;"-22.9212400000";"-43.3702380000";"ESTRADA MARECHAL MIGUEL SALAZAR MENDES DE MORAES PROXIMO AO Nº 291 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"LTA3C09";62;"-22.9658420000";"-43.3964220000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 500 - SENTIDO PRAIA - FX 3 PISTA CENTRAL"
23/07/23;"KPK2410";23;"-22.8549020000";"-43.3234700000";"AVENIDA VICENTE DE CARVALHO PROXIMO A RUA MARAMBAIA - SENTIDO BARRA - FX 2"
23/07/23;"QON0933";22;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"KYO6001";3;"-22.8398250000";"-43.2816900000";"RUA COMANDANTE CONCEICAO PROXIMO A AVENIDA BRAZ DE PINA - SENTIDO UNICO - FX 2"
23/07/23;"LMG5459";40;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 1"
23/07/23;"KUG6G87";19;"-22.8627340000";"-43.5437300000";"ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"RUJ0658";84;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 2 PISTA CENTRAL"
23/07/23;"KWY2018";25;"-22.9105819000";"-43.5835900000";"AVENIDA CESARIO DE MELO PROXIMO A RUA MORANGA - SENTIDO SANTA CRUZ - FX 3"
23/07/23;"RIZ0I82";47;"-22.8016667000";"-43.2022222222";"AVENIDA MAESTRO PAULO E SILVA PROXIMO AO Nº 400 - SENTIDO MONERO - FX 1"
23/07/23;"LSK9675";23;"-22.9366667000";"-43.3797222222";"RUA ANDRE ROCHA PROXIMO AO Nº 2630 - SENTIDO TANQUE - FX 1"
23/07/23;"IOT8074";48;"-22.9000000000";"-43.6797222222";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 1800 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"QNZ9814";65;"-23.0002830000";"-43.3539110000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 3979 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"AJY1615";60;"-22.9998570000";"-43.3527930000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4200 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"RTV8341";8;"-22.9894240000";"-43.4170770000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO CURICICA - FX 1 PISTA LATERAL"
23/07/23;"OVK1112";51;"-23.0029930000";"-43.3241380000";"AVENIDA DAS AMERICAS PROXIMO AO N° 900 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL"
23/07/23;"KRH5A74";56;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LIU4072";44;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 2"
23/07/23;"LRO4675";57;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"PZF7640";80;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 2 PISTA CENTRAL"
23/07/23;"LTW2682";55;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"PZJ4428";55;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"SSS5431";58;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"KXY9I54";44;"-22.9323719000";"-43.5746550000";"ESTRADA DO MONTEIRO PROXIMO AO Nº 1346 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"MPY1671";32;"-22.9105819000";"-43.5835900000";"AVENIDA CESARIO DE MELO PROXIMO A RUA MORANGA - SENTIDO SANTA CRUZ - FX 2"
23/07/23;"ITP4048";32;"-22.8722222000";"-43.5536111111";"ESTRADA DO MENDANHA PROXIMO AO Nº 2123 - SENTIDO ESTRADA DA POSSE - FX 1"
23/07/23;"LRR4783";28;"-22.9166667000";"-43.2369444444";"RUA MAXWELL PROXIMO AO Nº 20 - SENTIDO MARACANA - FX 2"
23/07/23;"IMC3001";30;"-22.9450100000";"-43.3359313889";"RUA ITUVERAVA PROXIMO AO Nº 479 - SENTIDO JACAREPAGUA - FX 1"
23/07/23;"KYZ6955";31;"-22.8738889000";"-43.5533333333";"ESTRADA DO MENDANHA PROXIMO AO Nº 2056 - SENTIDO ESTRADA DO GUANDU - FX 2"
23/07/23;"LMW5025";29;"-22.9411967000";"-43.5905525000";"ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO CAMPO GRANDE - FX 1"
23/07/23;"KYC5631";65;"-23.0016960000";"-43.3287690000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2151 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"LTH9028";22;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"DKA1699";40;"-22.9443000000";"-43.3401230000";"ESTRADA DE JACAREPAGUA PROXIMO AO Nº 7396 - SENTIDO FREGUESIA - FX 1"
23/07/23;"RJT8869";6;"-22.8415780000";"-43.2792860000";"AVENIDA BRAZ DE PINA PROXIMO AO Nº 181 - SENTIDO GALEAO - FX 2"
23/07/23;"KPO9525";56;"-22.9734490000";"-43.3983910000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 3500 - SENTIDO LINHA AMARELA - FX 1 PISTA LATERAL"
23/07/23;"GIG6835";16;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"LID8057";27;"-22.9583550000";"-43.3823830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO RECREIO - FX 2"
23/07/23;"KZC1143";26;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"LRG7247";59;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"KWY0I11";31;"-22.8416460000";"-43.2745750000";"RUA IBIAPINA PROXIMO RUA MONSENHOR ALVES ROCHA - SENTIDO PENHA - FX 3"
23/07/23;"QQR8G42";32;"-22.9167060000";"-43.3622050000";"AVENIDA NELSON CARDOSO PROXIMO A AVENIDA GEREMARIO DANTAS - SENTIDO PRACA SECA - FX 2"
23/07/23;"LTE6013";33;"-22.9155555600";"-43.2102777800";"RUA JOAO PAULO I PROXIMO AO Nº 387 - SENTIDO TIJUCA - FX 3 FAIXA EXCLUSIVA BRS"
23/07/23;"RJO3006";48;"-22.8016667000";"-43.2022222222";"AVENIDA MAESTRO PAULO E SILVA PROXIMO AO Nº 400 - SENTIDO MONERO - FX 1"
23/07/23;"WJN3163";53;"-23.0040990000";"-43.3226890000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 899 - SENTIDO SAO CONRADO - FX 4 PISTA CENTRAL"
23/07/23;"LRW3832";20;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 3"
23/07/23;"KZI5G81";16;"-22.9662200000";"-43.2177180000";"AVENIDA LINEU DE PAULA MACHADO PROXIMO AO Nº 1000 - SENTIDO UNICO - FX 1 PISTA 1"
23/07/23;"KYC5B11";82;"-22.9998570000";"-43.3527930000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4200 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LUO0795";17;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 4"
23/07/23;"PYI2632";45;"-22.8626130000";"-43.5437060000";"ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO WEST SHOPPING - FX 1"
23/07/23;"KIV3646";45;"-22.8796000000";"-43.3323250000";"RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 2"
23/07/23;"LTI4211";51;"-22.8809830000";"-43.2574930000";"AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO MADUREIRA - FX 1"
23/07/23;"LLX8274";59;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"KZO4126";49;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"KYQ4435";4;"-22.9142980000";"-43.6025610000";"AVENIDA CESARIO DE MELO PROXIMO AO Nº 7607 - SENTIDO SANTISSIMO - FX 2"
23/07/23;"RFX7446";53;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 1"
23/07/23;"RJE3J09";44;"-22.8591667000";"-43.3747222222";"RUA JOAO VICENTE PROXIMO AO Nº 1775 - SENTIDO DEODORO - FX 1"
23/07/23;"ZYO9506";24;"-22.9809292000";"-43.4236958333";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 9514 - SENTIDO TANQUE - FX 1"
23/07/23;"IPV5152";37;"-22.9054317000";"-43.5779227778";"RUA CAMPO GRANDE PROXIMO AO Nº 2920 - SENTIDO SANTISSIMO - FX 1"
23/07/23;"PIJ9E22";102;"-23.0015980000";"-43.3282080000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2151 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"QPB2645";41;"-22.9709110000";"-43.3884380000";"ESTRADA CORONEL PEDRO CORREA PROXIMO AO Nº 1127 - SENTIDO CURICICA - FX 3"
23/07/23;"KXG9707";33;"-22.8416460000";"-43.2745750000";"RUA IBIAPINA PROXIMO RUA MONSENHOR ALVES ROCHA - SENTIDO PENHA - FX 2"
23/07/23;"IIB6820";18;"-22.8449490000";"-43.3016280000";"AVENIDA VICENTE DE CARVALHO PROXIMO A PRACA MARCO AURELIO - SENTIDO BARRA - FX 2"
23/07/23;"LTE6698";53;"-23.0029930000";"-43.3241380000";"AVENIDA DAS AMERICAS PROXIMO AO N° 900 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL"
23/07/23;"RUT9075";58;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"MRN7G27";48;"-22.9677060000";"-43.3977170000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"PWY7164";31;"-22.8508890000";"-43.3090180000";"PRACA AQUIDAUANA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VISTA ALEGRE - FX 1"
23/07/23;"JLL3I50";59;"-22.9814720000";"-43.4096480000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT OLOF PALME - SENTIDO CURICICA - FX 1 PISTA LATERAL"
23/07/23;"LWO8833";54;"-22.9808880000";"-43.4095510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT OLOF PALME - SENTIDO PRAIA - FX 3 PISTA CENTRAL"
23/07/23;"LYL6348";8;"-22.8398250000";"-43.2816900000";"RUA COMANDANTE CONCEICAO PROXIMO A AVENIDA BRAZ DE PINA - SENTIDO UNICO - FX 1"
23/07/23;"KXE9858";31;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 1"
23/07/23;"RKE7665";64;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LMN7125";59;"-22.9974840000";"-43.3651030000";"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 3"
23/07/23;"LSU3696";54;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 4 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"LIA7F35";48;"-22.9323719000";"-43.5746550000";"ESTRADA DO MONTEIRO PROXIMO AO Nº 1346 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"KOK9D70";78;"-22.9998570000";"-43.3527930000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4200 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"FZK6471";62;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"KWQ3903";33;"-22.9019070000";"-43.3553340000";"RUA CANDIDO BENICIO PROXIMO AO Nº 2426 - SENTIDO BARRA - FX 2"
23/07/23;"KDU4D66";10;"-22.8413720000";"-43.2796940000";"AVENIDA BRAZ DE PINA PROXIMO AO Nº 130 - SENTIDO BARRA - FX 2"
23/07/23;"LLY6H43";65;"-22.9998380000";"-43.3543610000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"SHJ6682";4;"-22.9167060000";"-43.3622050000";"AVENIDA NELSON CARDOSO PROXIMO A AVENIDA GEREMARIO DANTAS - SENTIDO PRACA SECA - FX 3"
23/07/23;"LLC9B57";73;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LRO6108";58;"-22.9974840000";"-43.3651030000";"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"HNZ9088";41;"-22.8809830000";"-43.2574930000";"AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO MADUREIRA - FX 2"
23/07/23;"LQL4400";27;"-22.9105819000";"-43.5835900000";"AVENIDA CESARIO DE MELO PROXIMO A RUA MORANGA - SENTIDO SANTA CRUZ - FX 3"
23/07/23;"KZY6G22";21;"-22.9005556000";"-43.5728311111";"AVENIDA ALBARDAO PROXIMO AO Nº 42 - SENTIDO ESTRADA DO CAMPINHO - FX 1"
23/07/23;"OOK7I83";48;"-22.8591667000";"-43.3747222222";"RUA JOAO VICENTE PROXIMO AO Nº 1775 - SENTIDO DEODORO - FX 1"
23/07/23;"LSA6095";51;"-23.0116667000";"-43.3241666667";"AVENIDA LUCIO COSTA PROXIMO AO Nº 2940 - SENTIDO SAO CONRADO - FX 1"
23/07/23;"LMD5337";53;"-23.0000000000";"-43.3747222222";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6101 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"PUU0A71";47;"-22.9000000000";"-43.6797222222";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 1800 - SENTIDO AVENIDA BRASIL - FX 2"
23/07/23;"FSO6828";35;"-22.9352778000";"-43.3302777778";"ESTRADA DOS TRES RIOS PROXIMO AO Nº 1453 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"JMZ2629";51;"-22.9675310000";"-43.3973870000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 1 PISTA LATERAL"
23/07/23;"QUT8F30";37;"-22.9046050000";"-43.1830950000";"AVENIDA PASSOS PROXIMO A RUA BUENOS AIRES - SENTIDO UNICO - FX 2"
23/07/23;"KQF8405";63;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LKW6669";49;"-22.9167060000";"-43.3622050000";"AVENIDA NELSON CARDOSO PROXIMO A AVENIDA GEREMARIO DANTAS - SENTIDO PRACA SECA - FX 2"
23/07/23;"LPL6872";25;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"LSH8F35";48;"-22.8796000000";"-43.3323250000";"RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 1"
23/07/23;"DLI8926";51;"-22.8803731000";"-43.4737069444";"RUA DA FEIRA PROXIMO AO Nº 748 - SENTIDO REALENGO - FX 2"
23/07/23;"KPV6H46";33;"-22.8591667000";"-43.3750000000";"RUA JOAO VICENTE PROXIMO AO Nº 1775 - SENTIDO CASCADURA - FX 2"
23/07/23;"LWX1375";62;"-23.0050000000";"-43.5594444400";"AVENIDA DOM JOAO VI PROXIMO AO Nº 29470 - SENTIDO BARRA - FX 2 PISTA LATERAL"
23/07/23;"LTX2811";32;"-22.9411967000";"-43.5905525000";"ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO CAMPO GRANDE - FX 1"
23/07/23;"DOJ0455";1;"-22.8533350000";"-43.3140470000";"AVENIDA PASTOR MARTIN LUTHER KING JUNIOR ACESSO AO SHOPPING CARIOCA - SENTIDO PENHA - FX 2"
23/07/23;"IRS9626";48;"-22.9073150000";"-43.2699960000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 445 - SENTIDO UNICO - FX 2"
23/07/23;"KYZ8746";47;"-22.9675310000";"-43.3973870000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 1 PISTA LATERAL"
23/07/23;"KUU3165";28;"-22.8508890000";"-43.3090180000";"PRACA AQUIDAUANA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VISTA ALEGRE - FX 2"
23/07/23;"KWL6B48";66;"-23.0030240000";"-43.3241540000";"AVENIDA DAS AMERICAS PROXIMO AO N° 900 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"RKF6542";49;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT"
23/07/23;"IVE0714";6;"-22.8398250000";"-43.2816900000";"RUA COMANDANTE CONCEICAO PROXIMO A AVENIDA BRAZ DE PINA - SENTIDO UNICO - FX 1"
23/07/23;"GFT2035";23;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"LUJ3067";9;"-23.0029500000";"-43.4330500000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 5400 - SENTIDO PRAIA - FX 2 PISTA CENTRAL"
23/07/23;"LOL4087";67;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LUO1F77";52;"-22.9974840000";"-43.3651030000";"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 2"
23/07/23;"KIW9379";52;"-22.9094444400";"-43.2044444400";"AVENIDA PRESIDENTE VARGAS PROXIMO A ESTACAO CIDADE NOVA - SENTIDO PRACA XV - FX 2 PISTA CENTRAL"
23/07/23;"LUF3487";27;"-22.9140725000";"-43.3735022222";"ESTRADA DO CAFUNDA PROXIMO AO Nº 1560 - SENTIDO BOIUNA - FX 1"
